date,district,total_o2_beds,total_nono2_beds,total_icu_beds,total_ccc_beds,occupied_o2_beds,occupied_nono2_beds,occupied_icu_beds,occupied_ccc_beds
2021-10-03,Thanjavur,729,1058,268,1961,167,346,31,63
2021-10-03,Theni,1062,496,134,1585,2,1,2,15
2021-10-03,Thirupathur,419,363,79,475,15,55,7,0
2021-10-03,Thiruvallur,1152,718,143,1670,50,29,20,7
2021-10-03,Thiruvannamalai,978,254,202,204,52,12,21,0
2021-10-03,Thiruvarur,394,256,144,909,81,62,32,0
2021-10-03,Thoothukudi,1002,339,185,754,8,16,18,0
2021-10-03,Tirunelveli,604,333,236,1199,55,7,8,0
2021-10-03,Tiruppur,765,604,213,250,68,34,11,0
2021-10-03,Trichy,2145,1422,434,2031,78,99,24,0
2021-10-03,Vellore,1004,335,239,2239,25,28,16,0
2021-10-03,Villupuram,395,295,97,140,39,15,21,2
2021-10-03,Virudhunagar,822,453,142,184,3,19,2,5
2021-10-03,All,43636,27918,9147,37372,2565,2471,887,488
2021-10-04,Ariyalur,453,88,72,656,21,13,0,0
2021-10-04,Chengalpattu,1974,2790,665,2030,40,48,26,0
2021-10-04,Chennai,8251,3780,1911,850,541,349,154,79
2021-10-04,Coimbatore,3572,2002,565,4219,243,282,113,186
2021-10-04,Cuddalore,953,640,162,1832,22,61,58,0
2021-10-04,Dharmapuri,208,214,53,500,26,43,9,0
2021-10-04,Dindigul,568,805,166,799,21,34,15,0
2021-10-04,Erode,2119,995,343,25,243,127,57,0
2021-10-04,Kallakurichi,511,254,65,1540,12,7,9,0
2021-10-04,Kancheepuram,1308,1346,127,1172,56,15,5,0
2021-10-04,Kanyakumari,840,1043,247,455,37,99,18,0
2021-10-04,Karur,972,281,160,326,49,13,16,0
2021-10-04,Krishnagiri,840,176,145,480,41,1,30,0
2021-10-04,Madurai,2823,1456,620,194,86,71,32,0
2021-10-04,Mayiladuthurai,276,221,17,132,21,61,3,3
2021-10-04,Nagapattinam,225,287,51,167,19,82,7,8
2021-10-04,Namakkal,552,385,122,926,71,13,22,71
2021-10-04,Nilgiris,574,322,81,78,85,66,30,37
2021-10-04,Perambalur,250,364,50,166,2,6,0,0
2021-10-04,Pudukottai,710,490,99,100,10,93,19,0
2021-10-04,Ramanathapuram,573,501,121,740,1,4,0,0
2021-10-04,Ranipet,376,152,13,1366,7,37,0,0
2021-10-04,Salem,1819,1570,528,4636,191,129,65,0
2021-10-04,Sivagangai,1133,583,190,240,17,29,6,3
2021-10-04,Tenkasi,136,167,37,142,6,7,0,0
2021-10-04,Thanjavur,729,1058,268,1961,161,348,31,59
2021-10-04,Theni,1062,496,134,1585,1,2,1,15
2021-10-04,Thirupathur,419,363,79,475,13,42,6,0
2021-10-04,Thiruvallur,1152,718,143,1670,64,24,16,8
2021-10-04,Thiruvannamalai,978,254,202,204,48,12,20,0
2021-10-04,Thiruvarur,394,256,144,909,73,68,32,0
2021-10-04,Thoothukudi,1002,339,185,754,7,16,25,0
2021-10-04,Tirunelveli,603,334,236,1199,58,8,7,0
2021-10-04,Tiruppur,768,601,213,250,60,28,8,0
2021-10-04,Trichy,2145,1422,434,2031,71,96,24,0
2021-10-04,Vellore,1004,335,239,2239,26,23,19,0
2021-10-04,Villupuram,395,295,97,140,37,12,18,2
2021-10-04,Virudhunagar,822,452,142,184,3,19,2,5
2021-10-04,All,43489,27835,9126,37372,2490,2388,903,476
2021-10-05,Ariyalur,453,88,72,656,14,12,1,0
2021-10-05,Chengalpattu,1974,2790,665,2030,32,35,21,0
2021-10-05,Chennai,8251,3780,1911,850,506,358,144,63
2021-10-05,Coimbatore,3570,1997,565,4219,250,263,108,174
2021-10-05,Cuddalore,951,640,162,1832,21,54,54,0
2021-10-05,Dharmapuri,208,214,53,500,33,44,10,0
2021-10-05,Dindigul,568,805,166,799,15,39,14,0
2021-10-05,Erode,2119,995,343,25,232,131,43,0
2021-10-05,Kallakurichi,511,254,65,1540,17,9,10,0
2021-10-05,Kancheepuram,1308,1346,127,1172,48,8,4,0
2021-10-05,Kanyakumari,840,1043,247,455,37,89,18,0
2021-10-05,Karur,972,281,160,326,47,11,16,0
2021-10-05,Krishnagiri,836,180,145,480,36,1,27,0
2021-10-05,Madurai,2823,1456,620,194,78,76,31,0
2021-10-05,Mayiladuthurai,276,221,17,132,22,48,2,3
2021-10-05,Nagapattinam,225,287,51,167,19,70,14,8
2021-10-05,Namakkal,552,385,122,752,58,21,23,71
2021-10-05,Nilgiris,574,322,81,78,101,68,24,37
2021-10-05,Perambalur,280,509,50,166,2,7,0,0
2021-10-05,Pudukottai,710,490,99,100,11,91,22,0
2021-10-05,Ramanathapuram,573,501,121,740,1,5,0,0
2021-10-05,Ranipet,376,152,13,1366,8,35,0,0
2021-10-05,Salem,1819,1570,528,4636,197,120,62,0
2021-10-05,Sivagangai,1133,583,190,240,17,27,7,1
2021-10-05,Tenkasi,136,167,37,142,9,5,0,0
2021-10-05,Thanjavur,729,1058,268,1961,170,312,32,61
2021-10-05,Theni,1062,496,134,1585,5,0,1,15
2021-10-05,Thirupathur,419,363,79,475,13,41,7,0
2021-10-05,Thiruvallur,1152,718,143,1670,48,23,18,6
2021-10-05,Thiruvannamalai,978,254,202,204,35,12,19,0
2021-10-05,Thiruvarur,394,256,144,909,71,57,30,0
2021-10-05,Thoothukudi,1002,339,185,754,6,16,28,0
2021-10-05,Tirunelveli,423,334,186,1199,55,6,6,0
2021-10-05,Tiruppur,771,601,213,250,59,27,5,0
2021-10-05,Trichy,2145,1422,434,2021,78,83,26,0
2021-10-05,Vellore,1004,335,239,2239,32,20,19,0
2021-10-05,Villupuram,395,295,97,140,43,8,19,0
2021-10-05,Virudhunagar,822,452,142,184,2,20,2,5
2021-10-05,All,43334,27979,9076,37188,2428,2252,867,444
2021-10-06,Ariyalur,453,88,72,656,17,12,1,0
2021-10-06,Chengalpattu,1974,2790,665,2030,35,34,21,0
2021-10-06,Chennai,8253,3779,1913,850,460,339,128,66
2021-10-06,Coimbatore,3570,1990,565,4219,232,232,103,188
2021-10-06,Cuddalore,951,640,162,1832,16,55,51,0
2021-10-06,Dharmapuri,208,214,53,500,31,43,7,0
2021-10-06,Dindigul,568,805,166,799,11,42,10,0
2021-10-06,Erode,2119,995,343,25,203,131,53,0
2021-10-06,Kallakurichi,511,254,65,1540,16,13,9,0
2021-10-06,Kancheepuram,1308,1346,127,1172,49,7,4,0
2021-10-06,Kanyakumari,840,1043,247,455,37,92,17,0
2021-10-06,Karur,972,281,160,326,45,11,14,0
2021-10-06,Krishnagiri,836,180,145,480,35,1,27,0
2021-10-06,Madurai,2823,1456,620,194,77,68,32,0
2021-10-06,Mayiladuthurai,276,221,17,132,26,67,2,3
2021-10-06,Nagapattinam,225,287,51,167,16,69,10,8
2021-10-06,Namakkal,552,385,122,752,58,20,23,63
2021-10-06,Nilgiris,574,322,81,78,79,67,27,0
2021-10-06,Perambalur,280,509,50,166,1,6,0,0
2021-10-06,Pudukottai,710,490,99,100,4,101,18,0
2021-10-06,Ramanathapuram,573,501,121,740,0,5,0,0
2021-10-06,Ranipet,376,152,13,1366,6,36,0,0
2021-10-06,Salem,1819,1570,528,4636,192,123,64,0
2021-10-06,Sivagangai,1133,583,190,240,20,22,6,1
2021-10-06,Tenkasi,136,167,37,142,6,7,0,0
2021-10-06,Thanjavur,729,1058,268,1961,176,293,33,41
2021-10-06,Theni,1062,496,134,1585,3,0,1,12
2021-10-06,Thirupathur,419,363,79,475,13,33,7,0
2021-10-06,Thiruvallur,1152,718,143,1670,52,22,18,5
2021-10-06,Thiruvannamalai,978,254,202,204,38,14,18,0
2021-10-06,Thiruvarur,394,256,144,909,68,54,30,0
2021-10-06,Thoothukudi,1002,339,185,754,7,17,25,0
2021-10-06,Tirunelveli,423,334,186,1199,50,6,6,0
2021-10-06,Tiruppur,772,600,213,250,56,22,6,0
2021-10-06,Trichy,2145,1422,434,2031,78,92,29,0
2021-10-06,Vellore,1004,335,239,2239,30,18,17,0
2021-10-06,Villupuram,395,295,97,140,38,13,18,0
2021-10-06,Virudhunagar,822,452,142,184,2,21,2,6
2021-10-06,All,43337,27970,9078,37198,2283,2208,837,393
2021-10-07,Ariyalur,453,88,72,656,19,8,2,0
2021-10-07,Chengalpattu,1989,2795,670,2030,37,35,24,0
2021-10-07,Chennai,8266,3781,1915,850,420,318,131,59
2021-10-07,Coimbatore,3564,1994,567,4219,237,214,103,197
2021-10-07,Cuddalore,951,640,162,1832,16,49,42,0
2021-10-07,Dharmapuri,208,214,53,500,34,37,7,0
2021-10-07,Dindigul,568,805,166,799,16,35,8,0
2021-10-07,Erode,2119,995,343,175,207,123,54,3
2021-10-07,Kallakurichi,504,254,57,1540,14,19,8,0
2021-10-07,Kancheepuram,1308,1346,127,1172,55,12,4,0
2021-10-07,Kanyakumari,840,1043,247,455,40,74,18,0
2021-10-07,Karur,972,281,160,326,51,6,16,0
2021-10-07,Krishnagiri,836,180,145,480,36,1,22,0
2021-10-07,Madurai,2823,1456,620,194,76,61,31,0
2021-10-07,Mayiladuthurai,276,221,17,132,20,48,2,3
2021-10-07,Nagapattinam,225,287,51,167,17,60,16,8
2021-10-07,Namakkal,552,365,122,752,63,21,32,58
2021-10-07,Nilgiris,574,322,81,48,67,72,26,0
2021-10-07,Perambalur,280,509,50,166,1,5,1,0
2021-10-07,Pudukottai,710,490,99,100,7,91,20,0
2021-10-07,Ramanathapuram,573,501,121,740,0,5,0,0
2021-10-07,Ranipet,376,152,13,1366,5,32,0,0
2021-10-07,Salem,1819,1570,528,4636,184,109,67,0
2021-10-07,Sivagangai,1133,583,190,240,20,22,6,0
2021-10-07,Tenkasi,136,167,37,142,4,11,0,0
2021-10-07,Thanjavur,729,1058,268,1961,167,294,29,31
2021-10-07,Theni,1062,496,134,1585,5,0,0,8
2021-10-07,Thirupathur,419,363,79,475,13,36,6,0
2021-10-07,Thiruvallur,1152,718,143,1670,57,21,17,2
2021-10-07,Thiruvannamalai,978,254,202,204,35,14,23,0
2021-10-07,Thiruvarur,394,256,144,909,68,59,30,0
2021-10-07,Thoothukudi,1064,332,195,754,7,15,25,0
2021-10-07,Tirunelveli,423,334,186,1199,42,5,4,0
2021-10-07,Tiruppur,770,602,213,250,53,19,7,0
2021-10-07,Trichy,2145,1422,434,2031,71,91,27,0
2021-10-07,Vellore,1004,335,239,2239,24,15,14,0
2021-10-07,Villupuram,395,295,97,140,36,16,18,0
2021-10-07,Virudhunagar,822,454,142,184,3,18,1,6
2021-10-07,All,43412,27958,9089,37318,2227,2071,841,375
2021-10-08,Ariyalur,453,88,72,656,18,9,3,0
2021-10-08,Chengalpattu,1989,2795,670,2030,33,35,23,0
2021-10-08,Chennai,8266,3776,1915,850,406,328,137,65
2021-10-08,Coimbatore,3567,1999,567,4219,210,233,109,185
2021-10-08,Cuddalore,951,640,162,1832,20,50,47,0
2021-10-08,Dharmapuri,208,214,53,500,29,43,7,0
2021-10-08,Dindigul,568,805,166,799,16,29,10,0
2021-10-08,Erode,2110,972,343,175,188,130,61,3
2021-10-08,Kallakurichi,504,254,57,1540,14,16,6,0
2021-10-08,Kancheepuram,1308,1346,127,1172,65,16,4,0
2021-10-08,Kanyakumari,830,1033,247,455,32,70,18,0
2021-10-08,Karur,972,281,160,326,44,11,15,0
2021-10-08,Krishnagiri,836,180,145,480,35,1,20,0
2021-10-08,Madurai,2765,1438,616,194,74,67,30,0
2021-10-08,Mayiladuthurai,276,221,17,132,22,39,2,3
2021-10-08,Nagapattinam,225,287,51,167,24,66,9,8
2021-10-08,Namakkal,552,365,122,752,63,21,34,61
2021-10-08,Nilgiris,574,322,81,48,70,74,27,0
2021-10-08,Perambalur,280,509,50,166,2,31,1,0
2021-10-08,Pudukottai,710,490,99,100,14,85,20,0
2021-10-08,Ramanathapuram,573,501,121,740,0,5,0,0
2021-10-08,Ranipet,376,152,13,1366,6,31,0,0
2021-10-08,Salem,1819,1570,528,4636,174,113,76,0
2021-10-08,Sivagangai,1133,583,190,240,14,29,6,2
2021-10-08,Tenkasi,136,167,37,142,4,9,0,0
2021-10-08,Thanjavur,729,1058,268,1961,143,277,27,42
2021-10-08,Theni,1062,496,134,1585,7,0,0,8
2021-10-08,Thirupathur,419,363,79,475,12,36,8,0
2021-10-08,Thiruvallur,1152,718,143,1670,58,21,16,4
2021-10-08,Thiruvannamalai,978,254,202,204,45,15,23,0
2021-10-08,Thiruvarur,394,256,144,909,66,54,30,0
2021-10-08,Thoothukudi,1064,332,195,754,6,15,17,0
2021-10-08,Tirunelveli,423,334,186,1199,41,3,4,0
2021-10-08,Tiruppur,772,599,214,250,56,18,9,0
2021-10-08,Trichy,2145,1422,434,2031,77,81,28,0
2021-10-08,Vellore,1004,335,239,2239,18,24,13,0
2021-10-08,Villupuram,395,295,97,140,36,17,17,0
2021-10-08,Virudhunagar,787,453,137,184,2,16,1,6
2021-10-08,All,43305,27903,9081,37318,2144,2118,858,387
2021-10-09,Ariyalur,453,88,72,656,23,11,3,0
2021-10-09,Chengalpattu,1989,2795,670,2030,41,44,26,0
2021-10-09,Chennai,8266,3776,1915,490,388,335,144,58
2021-10-09,Coimbatore,3577,1992,564,4219,230,197,110,184
2021-10-09,Cuddalore,951,640,162,1832,17,45,41,0
2021-10-09,Dharmapuri,208,214,53,500,35,48,5,0
2021-10-09,Dindigul,568,805,166,799,15,38,6,0
2021-10-09,Erode,2110,972,343,175,197,139,57,4
2021-10-09,Kallakurichi,504,254,57,1540,13,14,5,0
2021-10-09,Kancheepuram,1308,1346,127,1172,45,8,4,0
2021-10-09,Kanyakumari,830,1033,247,455,32,61,16,0
2021-10-09,Karur,972,281,160,326,39,13,13,0
2021-10-09,Krishnagiri,836,180,145,480,36,1,20,0
2021-10-09,Madurai,2765,1438,616,194,77,57,30,0
2021-10-09,Mayiladuthurai,276,221,17,132,30,38,2,3
2021-10-09,Nagapattinam,225,287,51,167,20,64,10,8
2021-10-09,Namakkal,524,365,122,752,66,18,33,59
2021-10-09,Nilgiris,574,322,81,48,71,71,23,0
2021-10-09,Perambalur,280,509,50,166,1,4,0,0
2021-10-09,Pudukottai,710,490,99,100,11,94,21,0
2021-10-09,Ramanathapuram,573,501,121,740,0,7,0,0
2021-10-09,Ranipet,376,152,13,1366,4,34,0,0
2021-10-09,Salem,1819,1570,528,4636,172,112,73,0
2021-10-09,Sivagangai,1133,583,190,240,13,31,7,5
2021-10-09,Tenkasi,126,147,27,142,13,2,0,0
2021-10-09,Thanjavur,729,1058,268,1961,141,276,26,42
2021-10-09,Theni,1062,496,134,1585,10,0,0,11
2021-10-09,Thirupathur,419,363,79,475,12,33,8,0
2021-10-09,Thiruvallur,1152,718,143,1670,58,27,15,5
2021-10-09,Thiruvannamalai,978,254,202,204,40,17,23,0
2021-10-09,Thiruvarur,394,256,144,909,66,47,30,0
2021-10-09,Thoothukudi,1064,332,195,754,4,15,19,0
2021-10-09,Tirunelveli,423,334,186,1199,37,3,4,0
2021-10-09,Tiruppur,765,606,214,250,53,26,9,0
2021-10-09,Trichy,2145,1422,434,2031,77,84,30,0
2021-10-09,Vellore,1004,335,239,2239,17,24,12,0
2021-10-09,Villupuram,395,295,97,140,32,14,11,0
2021-10-09,Virudhunagar,787,453,137,184,2,14,1,4
2021-10-09,All,43270,27883,9068,36958,2138,2066,837,383
2021-10-10,Ariyalur,453,88,72,656,21,9,3,0
2021-10-10,Chengalpattu,1989,2795,670,2030,43,39,24,0
2021-10-10,Chennai,8266,3779,1915,490,386,356,143,50
2021-10-10,Coimbatore,3567,1999,567,4219,248,197,107,169
2021-10-10,Cuddalore,951,640,162,1832,19,42,41,0
2021-10-10,Dharmapuri,208,214,53,500,45,43,6,0
2021-10-10,Dindigul,568,805,166,799,15,35,8,0
2021-10-10,Erode,2110,972,343,175,184,151,47,7
2021-10-10,Kallakurichi,504,254,57,1540,11,17,5,0
2021-10-10,Kancheepuram,1308,1346,127,1172,53,7,7,0
2021-10-10,Kanyakumari,816,1003,247,455,32,58,16,0
2021-10-10,Karur,972,281,160,326,37,13,16,0
2021-10-10,Krishnagiri,836,180,145,480,37,1,17,0
2021-10-10,Madurai,2765,1438,616,194,76,58,30,0
2021-10-10,Mayiladuthurai,276,221,17,132,27,40,2,3
2021-10-10,Nagapattinam,225,287,51,167,15,59,7,8
2021-10-10,Namakkal,524,365,122,752,60,17,32,78
2021-10-10,Nilgiris,574,322,81,48,54,59,23,0
2021-10-10,Perambalur,280,509,50,166,1,6,0,0
2021-10-10,Pudukottai,710,490,99,100,7,88,23,0
2021-10-10,Ramanathapuram,573,501,121,740,0,8,0,0
2021-10-10,Ranipet,376,152,13,1366,0,29,0,0
2021-10-10,Salem,1819,1570,528,4636,171,108,73,0
2021-10-10,Sivagangai,1133,583,190,240,15,32,5,4
2021-10-10,Tenkasi,126,147,27,142,12,2,0,0
2021-10-10,Thanjavur,723,1044,268,1961,120,280,26,28
2021-10-10,Theni,1062,496,134,1585,8,0,0,11
2021-10-10,Thirupathur,419,363,79,475,14,29,7,0
2021-10-10,Thiruvallur,1152,718,143,1670,64,24,13,9
2021-10-10,Thiruvannamalai,978,254,202,204,51,17,20,0
2021-10-10,Thiruvarur,394,256,144,909,56,51,28,0
2021-10-10,Thoothukudi,1064,332,194,754,6,18,15,0
2021-10-10,Tirunelveli,423,334,186,1199,37,3,4,0
2021-10-10,Tiruppur,771,600,212,250,60,24,10,0
2021-10-10,Trichy,2145,1422,434,2031,75,98,29,0
2021-10-10,Vellore,1004,335,239,2239,19,20,14,0
2021-10-10,Villupuram,395,295,97,140,21,24,14,0
2021-10-10,Virudhunagar,787,454,137,184,2,15,1,4
2021-10-10,All,43246,27844,9068,36958,2102,2077,816,371
2021-10-12,Ariyalur,453,88,72,656,15,7,2,0
2021-10-12,Chengalpattu,1987,2797,670,2030,53,46,24,0
2021-10-12,Chennai,8256,3773,1907,490,364,365,147,43
2021-10-12,Coimbatore,3567,1999,567,4219,234,197,96,158
2021-10-12,Cuddalore,951,640,162,1832,18,47,48,0
2021-10-12,Dharmapuri,208,214,53,500,35,41,6,0
2021-10-12,Dindigul,568,805,166,799,12,33,7,0
2021-10-12,Erode,2110,972,343,175,176,170,64,14
2021-10-12,Kallakurichi,504,254,57,1540,11,21,7,0
2021-10-12,Kancheepuram,1308,1346,127,1172,48,8,7,0
2021-10-12,Kanyakumari,816,1003,247,455,32,70,15,0
2021-10-12,Karur,972,281,160,326,45,11,13,0
2021-10-12,Krishnagiri,836,180,145,480,36,1,16,0
2021-10-12,Madurai,2765,1438,616,194,69,53,29,0
2021-10-12,Mayiladuthurai,276,221,17,132,24,32,0,2
2021-10-12,Nagapattinam,225,287,51,167,19,61,6,8
2021-10-12,Namakkal,524,365,122,752,53,19,25,71
2021-10-12,Nilgiris,574,322,81,48,57,55,21,0
2021-10-12,Perambalur,280,509,50,166,1,8,0,0
2021-10-12,Pudukottai,710,490,99,100,3,79,12,0
2021-10-12,Ramanathapuram,573,501,121,740,2,8,0,0
2021-10-12,Ranipet,376,152,13,1366,3,30,0,0
2021-10-12,Salem,1820,1569,528,4636,148,125,68,0
2021-10-12,Sivagangai,1133,583,190,240,18,35,9,3
2021-10-12,Tenkasi,126,147,27,142,6,3,0,0
2021-10-12,Thanjavur,723,1044,268,1961,114,273,27,25
2021-10-12,Theni,1062,496,134,1585,7,2,0,4
2021-10-12,Thirupathur,419,363,79,475,11,32,6,0
2021-10-12,Thiruvallur,1152,718,143,1670,45,22,16,7
2021-10-12,Thiruvannamalai,978,254,202,204,48,17,22,0
2021-10-12,Thiruvarur,394,256,144,909,54,44,27,0
2021-10-12,Thoothukudi,1064,332,195,754,8,18,19,0
2021-10-12,Tirunelveli,405,334,186,1199,45,3,9,0
2021-10-12,Tiruppur,770,601,211,250,56,21,13,0
2021-10-12,Trichy,2135,1422,434,2031,69,99,28,0
2021-10-12,Vellore,1004,335,239,2239,11,30,12,0
2021-10-12,Villupuram,395,295,97,140,26,21,17,0
2021-10-12,Virudhunagar,787,452,137,184,4,18,1,4
2021-10-12,All,43206,27838,9060,36958,1980,2125,819,339
2021-10-14,Ariyalur,453,88,72,656,23,13,1,0
2021-10-14,Chengalpattu,1987,2797,670,2030,48,50,23,0
2021-10-14,Chennai,8255,3775,1903,490,383,379,135,36
2021-10-14,Coimbatore,3567,1994,567,4219,226,196,100,210
2021-10-14,Cuddalore,951,640,162,1832,16,46,50,0
2021-10-14,Dharmapuri,208,214,53,500,17,37,5,0
2021-10-14,Dindigul,568,805,166,799,15,28,7,0
2021-10-14,Erode,2110,972,343,175,189,142,67,19
2021-10-14,Kallakurichi,504,254,57,1540,11,12,8,0
2021-10-14,Kancheepuram,1263,1391,127,1172,51,8,9,0
2021-10-14,Kanyakumari,816,1003,247,455,23,61,14,0
2021-10-14,Karur,972,281,160,326,44,10,12,0
2021-10-14,Krishnagiri,836,180,145,480,35,1,18,0
2021-10-14,Madurai,2760,1437,613,194,69,43,27,0
2021-10-14,Mayiladuthurai,276,221,17,132,18,38,2,1
2021-10-14,Nagapattinam,225,287,51,167,11,42,7,8
2021-10-14,Namakkal,524,365,122,752,45,32,27,52
2021-10-14,Nilgiris,574,322,81,48,52,44,19,0
2021-10-14,Perambalur,280,509,50,166,1,6,0,0
2021-10-14,Pudukottai,710,490,99,100,7,69,14,0
2021-10-14,Ramanathapuram,573,501,121,740,2,8,0,0
2021-10-14,Ranipet,376,152,13,1366,3,34,0,0
2021-10-14,Salem,1821,1569,528,4636,139,118,65,0
2021-10-14,Sivagangai,1133,583,190,240,11,30,7,1
2021-10-14,Tenkasi,126,147,27,142,3,8,0,0
2021-10-14,Thanjavur,723,1044,268,1961,106,222,25,22
2021-10-14,Theni,1062,496,134,1585,4,6,1,1
2021-10-14,Thirupathur,419,363,79,475,11,29,8,0
2021-10-14,Thiruvallur,1152,718,143,1670,44,20,14,4
2021-10-14,Thiruvannamalai,978,254,202,204,40,16,14,0
2021-10-14,Thiruvarur,394,256,144,909,55,44,27,0
2021-10-14,Thoothukudi,1064,332,195,754,9,20,19,0
2021-10-14,Tirunelveli,405,334,186,1199,42,2,8,0
2021-10-14,Tiruppur,770,601,211,250,49,17,7,0
2021-10-14,Trichy,2135,1422,434,2031,57,78,33,0
2021-10-14,Vellore,1004,335,239,2239,14,34,12,0
2021-10-14,Villupuram,395,280,97,140,29,19,15,0
2021-10-14,Virudhunagar,787,454,137,184,4,16,1,3
2021-10-14,All,43156,27866,9053,36958,1906,1978,801,357
2021-10-15,Ariyalur,453,88,72,656,18,11,1,0
2021-10-15,Chengalpattu,1987,2797,670,2030,48,58,27,0
2021-10-15,Chennai,8255,3771,1903,490,388,363,141,32
2021-10-15,Coimbatore,3577,1992,564,4219,233,205,107,213
2021-10-15,Cuddalore,951,640,162,1832,16,34,45,0
2021-10-15,Dharmapuri,233,214,128,500,18,41,6,0
2021-10-15,Dindigul,568,805,166,799,15,27,6,0
2021-10-15,Erode,2110,972,343,175,193,154,59,19
2021-10-15,Kallakurichi,504,254,57,1540,8,9,4,0
2021-10-15,Kancheepuram,1263,1391,127,1172,45,8,10,0
2021-10-15,Kanyakumari,816,1003,247,455,21,58,13,0
2021-10-15,Karur,972,281,160,326,40,14,10,0
2021-10-15,Krishnagiri,836,180,145,480,35,1,19,0
2021-10-15,Madurai,2760,1437,613,194,69,44,24,0
2021-10-15,Mayiladuthurai,276,221,17,132,19,35,0,1
2021-10-15,Nagapattinam,225,287,51,167,15,42,7,8
2021-10-15,Namakkal,524,365,122,752,50,25,23,57
2021-10-15,Nilgiris,574,322,81,48,59,48,21,0
2021-10-15,Perambalur,280,509,50,166,1,7,0,0
2021-10-15,Pudukottai,710,490,99,100,3,78,14,0
2021-10-15,Ramanathapuram,573,501,121,740,2,8,0,0
2021-10-15,Ranipet,376,152,13,1366,7,32,0,0
2021-10-15,Salem,1819,1569,528,4636,137,110,63,0
2021-10-15,Sivagangai,1133,583,190,240,10,29,7,3
2021-10-15,Tenkasi,126,147,27,142,5,8,0,0
2021-10-15,Thanjavur,714,1044,266,1934,108,236,27,22
2021-10-15,Theni,1062,496,134,1585,3,5,1,1
2021-10-15,Thirupathur,419,363,79,475,12,26,8,0
2021-10-15,Thiruvallur,1152,718,143,1670,44,22,12,4
2021-10-15,Thiruvannamalai,978,254,202,204,38,17,14,0
2021-10-15,Thiruvarur,394,256,144,909,55,44,27,0
2021-10-15,Thoothukudi,1064,332,195,754,7,21,19,0
2021-10-15,Tirunelveli,405,334,186,1199,38,3,5,0
2021-10-15,Tiruppur,773,598,211,250,44,18,6,0
2021-10-15,Trichy,2135,1422,434,2031,59,66,39,0
2021-10-15,Vellore,1004,335,239,2239,14,29,10,0
2021-10-15,Villupuram,395,280,97,140,27,7,15,0
2021-10-15,Virudhunagar,787,453,137,184,4,14,1,3
2021-10-15,All,43183,27856,9123,36931,1908,1957,791,363
2021-10-16,Ariyalur,453,88,72,656,26,13,1,0
2021-10-16,Chengalpattu,1987,2797,670,2030,48,55,24,0
2021-10-16,Chennai,8254,3772,1904,490,362,388,154,33
2021-10-16,Coimbatore,3577,1987,564,4219,228,221,101,206
2021-10-16,Cuddalore,951,640,162,1832,17,43,42,0
2021-10-16,Dharmapuri,233,214,128,500,19,39,4,0
2021-10-16,Dindigul,568,805,166,799,18,31,5,0
2021-10-16,Erode,2110,972,343,175,193,151,56,21
2021-10-16,Kallakurichi,504,254,57,1540,9,9,4,0
2021-10-16,Kancheepuram,1263,1391,127,1172,48,5,10,0
2021-10-16,Kanyakumari,816,1003,247,455,21,60,14,0
2021-10-16,Karur,972,281,160,326,39,13,12,0
2021-10-16,Krishnagiri,816,180,145,480,38,1,21,0
2021-10-16,Madurai,2772,1432,615,194,72,47,21,0
2021-10-16,Mayiladuthurai,276,221,17,132,25,32,0,0
2021-10-16,Nagapattinam,225,287,51,167,16,42,12,8
2021-10-16,Namakkal,524,365,122,752,53,21,27,38
2021-10-16,Nilgiris,574,322,81,48,68,56,17,0
2021-10-16,Perambalur,280,509,50,166,1,6,0,0
2021-10-16,Pudukottai,710,490,99,100,3,70,17,0
2021-10-16,Ramanathapuram,573,501,121,740,1,5,0,0
2021-10-16,Ranipet,376,152,13,1366,8,27,0,0
2021-10-16,Salem,1819,1569,528,4636,124,97,61,0
2021-10-16,Sivagangai,1133,583,190,240,16,32,7,2
2021-10-16,Tenkasi,126,147,27,142,5,9,0,0
2021-10-16,Thanjavur,714,1044,266,1934,115,247,30,31
2021-10-16,Theni,1062,496,134,1585,2,4,1,1
2021-10-16,Thirupathur,419,363,79,475,12,26,8,0
2021-10-16,Thiruvallur,1152,718,143,1670,46,17,16,2
2021-10-16,Thiruvannamalai,978,254,202,204,44,16,15,0
2021-10-16,Thiruvarur,394,256,144,909,54,45,25,0
2021-10-16,Thoothukudi,1064,332,195,754,8,20,21,0
2021-10-16,Tirunelveli,405,334,186,1199,41,5,5,0
2021-10-16,Tiruppur,769,602,211,250,50,13,8,0
2021-10-16,Trichy,2135,1422,434,2031,60,75,39,0
2021-10-16,Vellore,1004,335,239,2239,14,32,8,0
2021-10-16,Villupuram,395,280,97,140,26,5,17,0
2021-10-16,Virudhunagar,787,453,137,184,4,12,1,0
2021-10-16,All,43170,27851,9126,36931,1934,1990,804,342
2021-10-17,Ariyalur,453,88,72,656,24,13,1,0
2021-10-17,Chengalpattu,1987,2797,670,2030,51,51,26,0
2021-10-17,Chennai,8254,3772,1904,490,339,387,148,26
2021-10-17,Coimbatore,3577,1987,564,4219,241,217,97,203
2021-10-17,Cuddalore,951,640,162,1832,18,42,42,0
2021-10-17,Dharmapuri,233,214,128,500,16,43,3,0
2021-10-17,Dindigul,568,805,166,799,17,37,5,0
2021-10-17,Erode,2110,972,343,175,181,146,57,23
